e,"# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(f'Hi, {name}')  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
",,0,1611774420254,main.py
a,Down,,,1611853545836,plan4.txt
a,Left,,,1611853546445,plan4.txt
a,Left,,,1611853546850,plan4.txt
a,Left,,,1611853547065,plan4.txt
a,Right,,,1611853547411,plan4.txt
a,Right,,,1611853547601,plan4.txt
a,Right,,,1611853547794,plan4.txt
a,Tab,,,1611853548266,plan4.txt
a,Down,,,1611853548844,plan4.txt
a,Tab,,,1611853549620,plan4.txt
a,Down,,,1611853549938,plan4.txt
a,Tab,,,1611853550223,plan4.txt
a,Down,,,1611853550533,plan4.txt
a,Tab,,,1611853550739,plan4.txt
a,Down,,,1611853551049,plan4.txt
a,Tab,,,1611853551284,plan4.txt
a,Down,,,1611853551869,plan4.txt
a,Left,,,1611853552028,plan4.txt
a,Tab,,,1611853552450,plan4.txt
a,Down,,,1611853553116,plan4.txt
a,Left,,,1611853553362,plan4.txt
a,Left,,,1611853553834,plan4.txt
a,Right,,,1611853554105,plan4.txt
a,Right,,,1611853554387,plan4.txt
a,Down,,,1611853555093,plan4.txt
a,Tab,,,1611853556085,plan4.txt
a,Left,,,1611853556667,plan4.txt
a,Right,,,1611853557154,plan4.txt
a,Down,,,1611853557742,plan4.txt
a,Left,,,1611853557870,plan4.txt
a,Left,,,1611853558090,plan4.txt
a,Left,,,1611853558286,plan4.txt
a,Left,,,1611853558445,plan4.txt
a,Tab,,,1611853559159,plan4.txt
a,Left,,,1611853559983,plan4.txt
a,Down,,,1611853560305,plan4.txt
a,Tab,,,1611853561354,plan4.txt
a,Tab,,,1611853563102,plan4.txt
a,Backspace,,,1611853564243,plan4.txt
a,Down,,,1611853565469,plan4.txt
a,Tab,,,1611853566525,plan4.txt
a,Tab,,,1611853567343,plan4.txt
a,Backspace,,,1611853568279,plan4.txt
a,Up,,,1611853570071,plan4.txt
a,Up,,,1611853570338,plan4.txt
a,Up,,,1611853570532,plan4.txt
a,Up,,,1611853570724,plan4.txt
a,Up,,,1611853570936,plan4.txt
a,Tab,,,1611853571411,plan4.txt
a,Tab,,,1611853571911,plan4.txt
a,Backspace,,,1611853572707,plan4.txt
k,\,,1471,1611853573512,plan4.txt
a,Backspace,,,1611853573523,plan4.txt
a,Backspace,,,1611853574115,plan4.txt
a,Down,,,1611853575117,plan4.txt
a,Down,,,1611853575576,plan4.txt
a,Down,,,1611853575761,plan4.txt
a,Down,,,1611853575960,plan4.txt
a,Down,,,1611853576181,plan4.txt
a,Down,,,1611853576415,plan4.txt
a,Down,,,1611853576880,plan4.txt
a,Right,,,1611853578174,plan4.txt
a,Right,,,1611853578518,plan4.txt
a,Right,,,1611853578791,plan4.txt
a,Right,,,1611853578992,plan4.txt
a,Right,,,1611853579376,plan4.txt
a,Right,,,1611853579860,plan4.txt
a,Tab,,,1611853580542,plan4.txt
a,Copy,,,1611853586604,plan4.txt
c,"Enter employee's name: Chad Mano
    Enter number of hours worked in a week: 40
    Enter hourly pay rate: 12.75
    Enter federal tax withholding rate (ex. 0.12): 0.11
    Enter state tax withholding rate (ex. 0.06): 0.07

           CHAD MANO PAY INFORMATION        
    
                      Pay                   
                   Hours Worked:          40
                       Pay Rate: $     12.75
                      Gross Pay: $    510.00

                   Deductions               
    Federal Withholding (11.0%): $     56.10
       State Withholding (7.0%): $     35.70
                Total Deduction: $     91.80

                        Net Pay: $    418.20",,1046,1611853586618,plan4.txt
a,Enter,,,1611853588692,plan4.txt
a,Enter,,,1611853589188,plan4.txt
a,Enter,,,1611853589538,plan4.txt
a,Paste,,,1611853590173,plan4.txt
p,"Enter employee's name: Chad Mano
    Enter number of hours worked in a week: 40
    Enter hourly pay rate: 12.75
    Enter federal tax withholding rate (ex. 0.12): 0.11
    Enter state tax withholding rate (ex. 0.06): 0.07

           CHAD MANO PAY INFORMATION        
    
                      Pay                   
                   Hours Worked:          40
                       Pay Rate: $     12.75
                      Gross Pay: $    510.00

                   Deductions               
    Federal Withholding (11.0%): $     56.10
       State Withholding (7.0%): $     35.70
                Total Deduction: $     91.80

                        Net Pay: $    418.20",,1801,1611853590176,plan4.txt
a,Backspace,,,1611853606324,plan4.txt
a,Backspace,,,1611853606562,plan4.txt
a,Backspace,,,1611853607085,plan4.txt
a,Backspace,,,1611853607119,plan4.txt
a,Backspace,,,1611853607146,plan4.txt
a,Backspace,,,1611853607176,plan4.txt
a,Backspace,,,1611853607207,plan4.txt
a,Backspace,,,1611853607237,plan4.txt
a,Backspace,,,1611853607270,plan4.txt
a,Backspace,,,1611853607299,plan4.txt
a,Backspace,,,1611853607469,plan4.txt
a,Backspace,,,1611853607635,plan4.txt
a,Backspace,,,1611853607802,plan4.txt
a,Backspace,,,1611853607978,plan4.txt
a,Backspace,,,1611853608152,plan4.txt
a,Backspace,,,1611853608316,plan4.txt
a,Backspace,,,1611853608509,plan4.txt
a,Backspace,,,1611853608852,plan4.txt
a,Backspace,,,1611853609200,plan4.txt
a,Backspace,,,1611853609665,plan4.txt
a,Backspace,,,1611853613143,plan4.txt
a,Backspace,,,1611853613296,plan4.txt
a,Backspace,,,1611853613457,plan4.txt
a,Backspace,,,1611853613627,plan4.txt
a,Backspace,,,1611853613772,plan4.txt
a,Backspace,,,1611853613937,plan4.txt
a,Backspace,,,1611853614115,plan4.txt
a,Backspace,,,1611853614283,plan4.txt
a,Backspace,,,1611853614553,plan4.txt
k,A,,1805,1611853615046,plan4.txt
k,n,,1806,1611853615198,plan4.txt
k,d,,1807,1611853615273,plan4.txt
k,r,,1808,1611853615435,plan4.txt
k,e,,1809,1611853615491,plan4.txt
k,w,,1810,1611853615523,plan4.txt
k, ,,1811,1611853615635,plan4.txt
k,R,,1812,1611853616011,plan4.txt
k,o,,1813,1611853616168,plan4.txt
k,l,,1814,1611853616340,plan4.txt
k,f,,1815,1611853616366,plan4.txt
k,e,,1816,1611853616436,plan4.txt
a,Backspace,,,1611853620952,plan4.txt
a,Backspace,,,1611853621269,plan4.txt
k,1,,1862,1611853621692,plan4.txt
k,0,,1863,1611853621768,plan4.txt
a,Backspace,,,1611853624194,plan4.txt
a,Backspace,,,1611853624414,plan4.txt
a,Backspace,,,1611853624616,plan4.txt
a,Backspace,,,1611853624852,plan4.txt
a,Backspace,,,1611853625110,plan4.txt
k,1,,1892,1611853625921,plan4.txt
k,0,,1893,1611853626007,plan4.txt
a,Backspace,,,1611853630656,plan4.txt
a,Backspace,,,1611853631948,plan4.txt
k,8,,1948,1611853632058,plan4.txt
a,Down,,,1611853632647,plan4.txt
a,Backspace,,,1611853633628,plan4.txt
k,5,,2002,1611853633726,plan4.txt
a,Backspace,,,1611853638125,plan4.txt
a,Backspace,,,1611853638610,plan4.txt
k,1,,2142,1611853638956,plan4.txt
k,0,,2143,1611853639010,plan4.txt
a,Right,,,1611853639736,plan4.txt
a,Backspace,,,1611853642522,plan4.txt
a,Backspace,,,1611853642728,plan4.txt
a,Backspace,,,1611853642946,plan4.txt
a,Backspace,,,1611853643180,plan4.txt
a,Backspace,,,1611853643669,plan4.txt
a,Tab,,,1611853644447,plan4.txt
k, ,,2185,1611853644998,plan4.txt
k, ,,2186,1611853645327,plan4.txt
k,1,,2187,1611853646392,plan4.txt
k,0,,2188,1611853646447,plan4.txt
a,Down,,,1611853648525,plan4.txt
a,Left,,,1611853650574,plan4.txt
a,Left,,,1611853650764,plan4.txt
a,Left,,,1611853650991,plan4.txt
a,Left,,,1611853651297,plan4.txt
a,Backspace,,,1611853651963,plan4.txt
a,Backspace,,,1611853652742,plan4.txt
k,1,,2228,1611853653057,plan4.txt
k,0,,2229,1611853653154,plan4.txt
k,0,,2230,1611853653277,plan4.txt
a,Backspace,,,1611853653979,plan4.txt
k, ,,1948,1611853682766,plan4.txt
a,Backspace,,,1611853684307,plan4.txt
k,0,,1948,1611853684426,plan4.txt
a,Left,,,1611853687283,plan4.txt
a,Left,,,1611853687482,plan4.txt
a,Left,,,1611853687816,plan4.txt
a,Backspace,,,1611853689174,plan4.txt
a,Backspace,,,1611853690172,plan4.txt
k, ,,2321,1611853690641,plan4.txt
k,8,,2322,1611853690866,plan4.txt
a,Right,,,1611853691781,plan4.txt
a,Right,,,1611853691940,plan4.txt
k,0,,2325,1611853692772,plan4.txt
a,Backspace,,,1611853693123,plan4.txt
a,Backspace,,,1611853693585,plan4.txt
k,0,,2324,1611853693660,plan4.txt
a,Down,,,1611853694524,plan4.txt
a,Left,,,1611853695011,plan4.txt
a,Left,,,1611853695662,plan4.txt
a,Left,,,1611853696163,plan4.txt
a,Backspace,,,1611853696960,plan4.txt
k, ,,2366,1611853697024,plan4.txt
a,Right,,,1611853697842,plan4.txt
a,Right,,,1611853698246,plan4.txt
a,Right,,,1611853698441,plan4.txt
a,Backspace,,,1611853699666,plan4.txt
k,0,,2369,1611853699748,plan4.txt
a,Right,,,1611853700562,plan4.txt
a,Down,,,1611853701574,plan4.txt
a,Left,,,1611853701851,plan4.txt
a,Left,,,1611853702011,plan4.txt
a,Left,,,1611853702213,plan4.txt
a,Backspace,,,1611853705515,plan4.txt
a,Backspace,,,1611853706156,plan4.txt
k,1,,2411,1611853706341,plan4.txt
k,3,,2412,1611853706585,plan4.txt
a,Down,,,1611853710055,plan4.txt
a,Down,,,1611853710506,plan4.txt
a,Up,,,1611853713815,plan4.txt
a,Right,,,1611853714154,plan4.txt
a,Up,,,1611853714412,plan4.txt
a,Backspace,,,1611853717263,plan4.txt
k,0,,2414,1611853717311,plan4.txt
a,Left,,,1611853728489,plan4.txt
a,Left,,,1611853728664,plan4.txt
a,Left,,,1611853728871,plan4.txt
a,Left,,,1611853729526,plan4.txt
a,Right,,,1611853730065,plan4.txt
a,Backspace,,,1611853730720,plan4.txt
a,Backspace,,,1611853731864,plan4.txt
a,Backspace,,,1611853732505,plan4.txt
k,8,,2456,1611853732888,plan4.txt
k,7,,2457,1611853732951,plan4.txt
a,Left,,,1611853734414,plan4.txt
a,Left,,,1611853734590,plan4.txt
k, ,,2456,1611853734765,plan4.txt
a,Right,,,1611853735227,plan4.txt
a,Right,,,1611853735425,plan4.txt
a,Right,,,1611853735577,plan4.txt
a,Right,,,1611853735920,plan4.txt
a,Backspace,,,1611853736505,plan4.txt
k,0,,2460,1611853736585,plan4.txt
a,Enter,,,1611853849790,task4.py
e,"
",,55,1611853849807,task4.py
e,n,,55,1611853853163,task4.py
k,n,,56,1611853853163,task4.py
e,a,,56,1611853853254,task4.py
k,a,,57,1611853853254,task4.py
e,m,,57,1611853853364,task4.py
k,m,,58,1611853853365,task4.py
e,e,,58,1611853853450,task4.py
k,e,,59,1611853853450,task4.py
e, ,,59,1611853853525,task4.py
k, ,,60,1611853853525,task4.py
e,-,,60,1611853854326,task4.py
k,-,,61,1611853854326,task4.py
e, ,,61,1611853854440,task4.py
k, ,,62,1611853854440,task4.py
a,Backspace,,,1611853854916,task4.py
e,, ,61,1611853854926,task4.py
a,Backspace,,,1611853855056,task4.py
e,,-,60,1611853855063,task4.py
e,=,,60,1611853855397,task4.py
k,=,,61,1611853855397,task4.py
e, ,,61,1611853855508,task4.py
k, ,,62,1611853855509,task4.py
e,i,,62,1611853855942,task4.py
k,i,,63,1611853855942,task4.py
e,n,,63,1611853856102,task4.py
k,n,,64,1611853856112,task4.py
e,p,,64,1611853856182,task4.py
k,p,,65,1611853856189,task4.py
e,u,,65,1611853856291,task4.py
k,u,,66,1611853856296,task4.py
e,t,,66,1611853856374,task4.py
k,t,,67,1611853856379,task4.py
e,),,67,1611853857070,task4.py
k,),,68,1611853857071,task4.py
a,Backspace,,,1611853857547,task4.py
e,,),67,1611853857556,task4.py
e,(,,67,1611853858202,task4.py
e,),,68,1611853858214,task4.py
k,(,,68,1611853858214,task4.py
e,"""",,68,1611853858988,task4.py
e,"""",,69,1611853858997,task4.py
k,"""",,69,1611853858998,task4.py
e,E,,69,1611853860634,task4.py
k,E,,70,1611853860635,task4.py
e,n,,70,1611853860745,task4.py
k,n,,71,1611853860745,task4.py
e,t,,71,1611853860880,task4.py
k,t,,72,1611853860881,task4.py
e,e,,72,1611853860945,task4.py
k,e,,73,1611853860945,task4.py
e,r,,73,1611853861081,task4.py
k,r,,74,1611853861081,task4.py
e, ,,74,1611853861217,task4.py
k, ,,75,1611853861217,task4.py
e,E,,75,1611853861748,task4.py
k,E,,76,1611853861749,task4.py
e,m,,76,1611853861915,task4.py
k,m,,77,1611853861915,task4.py
a,Backspace,,,1611853862987,task4.py
e,,m,76,1611853862994,task4.py
a,Backspace,,,1611853863158,task4.py
e,,E,75,1611853863164,task4.py
a,Backspace,,,1611853863285,task4.py
e,, ,74,1611853863292,task4.py
e, ,,74,1611853864106,task4.py
k, ,,75,1611853864106,task4.py
e,e,,75,1611853864314,task4.py
k,e,,76,1611853864315,task4.py
e,m,,76,1611853864418,task4.py
k,m,,77,1611853864418,task4.py
e,p,,77,1611853864551,task4.py
k,p,,78,1611853864552,task4.py
e,l,,78,1611853864665,task4.py
k,l,,79,1611853864665,task4.py
e,o,,79,1611853864953,task4.py
k,o,,80,1611853864953,task4.py
e,y,,80,1611853865551,task4.py
k,y,,81,1611853865551,task4.py
e,e,,81,1611853866078,task4.py
k,e,,82,1611853866079,task4.py
e,s,,82,1611853866539,task4.py
k,s,,83,1611853866539,task4.py
a,Backspace,,,1611853866948,task4.py
e,,s,82,1611853866956,task4.py
e,e,,82,1611853867046,task4.py
k,e,,83,1611853867047,task4.py
e,',,83,1611853867821,task4.py
k,',,84,1611853867822,task4.py
e,s,,84,1611853867885,task4.py
k,s,,85,1611853867885,task4.py
e, ,,85,1611853868275,task4.py
k, ,,86,1611853868275,task4.py
e,n,,86,1611853869280,task4.py
k,n,,87,1611853869280,task4.py
e,a,,87,1611853869380,task4.py
k,a,,88,1611853869380,task4.py
e,m,,88,1611853869460,task4.py
k,m,,89,1611853869461,task4.py
e,e,,89,1611853869550,task4.py
k,e,,90,1611853869550,task4.py
e,:,,90,1611853870180,task4.py
k,:,,91,1611853870180,task4.py
e, ,,91,1611853871485,task4.py
k, ,,92,1611853871485,task4.py
a,Right,,,1611853871779,task4.py
a,Right,,,1611853871976,task4.py
a,Enter,,,1611853872798,task4.py
e,"
",,95,1611853872807,task4.py
e,h,,95,1611853875136,task4.py
k,h,,96,1611853875137,task4.py
e,o,,96,1611853875281,task4.py
k,o,,97,1611853875289,task4.py
e,u,,97,1611853875359,task4.py
k,u,,98,1611853875367,task4.py
e,r,,98,1611853875396,task4.py
k,r,,99,1611853875397,task4.py
e,s,,99,1611853875463,task4.py
k,s,,100,1611853875463,task4.py
e, ,,100,1611853875564,task4.py
k, ,,101,1611853875564,task4.py
e,=,,101,1611853875824,task4.py
k,=,,102,1611853875824,task4.py
e, ,,102,1611853875915,task4.py
k, ,,103,1611853875915,task4.py
e,i,,103,1611853877309,task4.py
k,i,,104,1611853877309,task4.py
e,n,,104,1611853877427,task4.py
k,n,,105,1611853877436,task4.py
e,p,,105,1611853877554,task4.py
k,p,,106,1611853877561,task4.py
e,u,,106,1611853877663,task4.py
k,u,,107,1611853877668,task4.py
e,t,,107,1611853877713,task4.py
k,t,,108,1611853877717,task4.py
e,(,,108,1611853878321,task4.py
e,),,109,1611853878330,task4.py
k,(,,109,1611853878330,task4.py
e,(,,109,1611853880124,task4.py
e,),,111,1611853880135,task4.py
k,(,,110,1611853880135,task4.py
a,Backspace,,,1611853881575,task4.py
e,,(,109,1611853881585,task4.py
e,,),110,1611853881591,task4.py
e,"""",,109,1611853882594,task4.py
e,"""",,110,1611853882602,task4.py
k,"""",,110,1611853882602,task4.py
e,E,,110,1611853885322,task4.py
k,E,,111,1611853885322,task4.py
e,n,,111,1611853885434,task4.py
k,n,,112,1611853885434,task4.py
e,t,,112,1611853885553,task4.py
k,t,,113,1611853885553,task4.py
e,e,,113,1611853885637,task4.py
k,e,,114,1611853885637,task4.py
e,r,,114,1611853885747,task4.py
k,r,,115,1611853885747,task4.py
e, ,,115,1611853885842,task4.py
k, ,,116,1611853885842,task4.py
e,n,,116,1611853886058,task4.py
k,n,,117,1611853886059,task4.py
e,u,,117,1611853886199,task4.py
k,u,,118,1611853886199,task4.py
e,m,,118,1611853886405,task4.py
k,m,,119,1611853886405,task4.py
e,b,,119,1611853886628,task4.py
k,b,,120,1611853886628,task4.py
e,e,,120,1611853886750,task4.py
k,e,,121,1611853886750,task4.py
e,r,,121,1611853886830,task4.py
k,r,,122,1611853886830,task4.py
e, ,,122,1611853886899,task4.py
k, ,,123,1611853886900,task4.py
e,o,,123,1611853887108,task4.py
k,o,,124,1611853887108,task4.py
e,f,,124,1611853887169,task4.py
k,f,,125,1611853887169,task4.py
e, ,,125,1611853887248,task4.py
k, ,,126,1611853887248,task4.py
e,h,,126,1611853888179,task4.py
k,h,,127,1611853888180,task4.py
e,o,,127,1611853888331,task4.py
k,o,,128,1611853888331,task4.py
e,r,,128,1611853888447,task4.py
k,r,,129,1611853888447,task4.py
e,s,,129,1611853888514,task4.py
k,s,,130,1611853888514,task4.py
e, ,,130,1611853888592,task4.py
k, ,,131,1611853888592,task4.py
e,w,,131,1611853888790,task4.py
k,w,,132,1611853888790,task4.py
e,o,,132,1611853888863,task4.py
k,o,,133,1611853888863,task4.py
e,r,,133,1611853889003,task4.py
k,r,,134,1611853889003,task4.py
e,k,,134,1611853889089,task4.py
k,k,,135,1611853889089,task4.py
e,e,,135,1611853889229,task4.py
k,e,,136,1611853889229,task4.py
e,d,,136,1611853889400,task4.py
k,d,,137,1611853889401,task4.py
e, ,,137,1611853889464,task4.py
k, ,,138,1611853889465,task4.py
e,i,,138,1611853889866,task4.py
k,i,,139,1611853889866,task4.py
e,n,,139,1611853889929,task4.py
k,n,,140,1611853889929,task4.py
e,a,,140,1611853890073,task4.py
k,a,,141,1611853890073,task4.py
e, ,,141,1611853890127,task4.py
k, ,,142,1611853890127,task4.py
e,a,,142,1611853890717,task4.py
k,a,,143,1611853890718,task4.py
e, ,,143,1611853890790,task4.py
k, ,,144,1611853890790,task4.py
a,Backspace,,,1611853891150,task4.py
e,, ,143,1611853891157,task4.py
a,Backspace,,,1611853891292,task4.py
e,,a,142,1611853891299,task4.py
a,Backspace,,,1611853891470,task4.py
e,, ,141,1611853891477,task4.py
a,Backspace,,,1611853891653,task4.py
e,,a,140,1611853891659,task4.py
e, ,,140,1611853891755,task4.py
k, ,,141,1611853891756,task4.py
e,a,,141,1611853891909,task4.py
k,a,,142,1611853891909,task4.py
e, ,,142,1611853892005,task4.py
k, ,,143,1611853892006,task4.py
e,w,,143,1611853892238,task4.py
k,w,,144,1611853892238,task4.py
e,e,,144,1611853892380,task4.py
k,e,,145,1611853892380,task4.py
e,e,,145,1611853892585,task4.py
k,e,,146,1611853892586,task4.py
e,k,,146,1611853892655,task4.py
k,k,,147,1611853892655,task4.py
e,:,,147,1611853893257,task4.py
k,:,,148,1611853893257,task4.py
e,(,,103,1611853895980,task4.py
k,(,,104,1611853895980,task4.py
e,),,151,1611853897964,task4.py
k,),,152,1611853897965,task4.py
e,i,,103,1611853900633,task4.py
k,i,,104,1611853900633,task4.py
e,n,,104,1611853900680,task4.py
k,n,,105,1611853900680,task4.py
e,t,,105,1611853900738,task4.py
k,t,,106,1611853900748,task4.py
a,Enter,,,1611853903149,task4.py
e,"
",,156,1611853903160,task4.py
e,p,,156,1611853909040,task4.py
k,p,,157,1611853909041,task4.py
e,a,,157,1611853909182,task4.py
k,a,,158,1611853909189,task4.py
e,y,,158,1611853909295,task4.py
k,y,,159,1611853909301,task4.py
e, ,,159,1611853909738,task4.py
k, ,,160,1611853909738,task4.py
e,=,,160,1611853910784,task4.py
k,=,,161,1611853910785,task4.py
e, ,,161,1611853910857,task4.py
k, ,,162,1611853910857,task4.py
e,i,,162,1611853911248,task4.py
k,i,,163,1611853911248,task4.py
e,n,,163,1611853911286,task4.py
k,n,,164,1611853911286,task4.py
e,t,,164,1611853911370,task4.py
k,t,,165,1611853911378,task4.py
e,(,,165,1611853912117,task4.py
e,),,166,1611853912126,task4.py
k,(,,166,1611853912126,task4.py
a,Backspace,,,1611853912790,task4.py
e,,(,165,1611853912800,task4.py
e,,),165,1611853912806,task4.py
a,Backspace,,,1611853912984,task4.py
e,,t,164,1611853912990,task4.py
a,Backspace,,,1611853913238,task4.py
e,,n,163,1611853913244,task4.py
a,Backspace,,,1611853913520,task4.py
e,,i,162,1611853913527,task4.py
e,f,,162,1611853913851,task4.py
k,f,,163,1611853913852,task4.py
e,l,,163,1611853913910,task4.py
k,l,,164,1611853913917,task4.py
e,o,,164,1611853914071,task4.py
k,o,,165,1611853914075,task4.py
e,a,,165,1611853914107,task4.py
k,a,,166,1611853914113,task4.py
e,t,,166,1611853914184,task4.py
k,t,,167,1611853914190,task4.py
e,(,,167,1611853915062,task4.py
e,),,168,1611853915073,task4.py
k,(,,168,1611853915073,task4.py
e,"""",,168,1611853915344,task4.py
e,"""",,169,1611853915357,task4.py
k,"""",,169,1611853915357,task4.py
a,Backspace,,,1611853916611,task4.py
e,,"""",169,1611853916618,task4.py
e,,"""",168,1611853916625,task4.py
e,i,,168,1611853917391,task4.py
k,i,,169,1611853917391,task4.py
e,n,,169,1611853917486,task4.py
k,n,,170,1611853917495,task4.py
e,p,,170,1611853917764,task4.py
k,p,,171,1611853917770,task4.py
e,u,,171,1611853917845,task4.py
k,u,,172,1611853917849,task4.py
e,t,,172,1611853917916,task4.py
k,t,,173,1611853917919,task4.py
e,(,,173,1611853918774,task4.py
e,),,175,1611853918784,task4.py
k,(,,174,1611853918784,task4.py
e,"""",,174,1611853919750,task4.py
e,"""",,175,1611853919761,task4.py
k,"""",,175,1611853919761,task4.py
e,E,,175,1611853921908,task4.py
k,E,,176,1611853921908,task4.py
e,n,,176,1611853922044,task4.py
k,n,,177,1611853922045,task4.py
e,t,,177,1611853922175,task4.py
k,t,,178,1611853922175,task4.py
e,e,,178,1611853922263,task4.py
k,e,,179,1611853922264,task4.py
e,r,,179,1611853922375,task4.py
k,r,,180,1611853922375,task4.py
e, ,,180,1611853922477,task4.py
k, ,,181,1611853922477,task4.py
e,h,,181,1611853922729,task4.py
k,h,,182,1611853922730,task4.py
e,o,,182,1611853922880,task4.py
k,o,,183,1611853922881,task4.py
e,u,,183,1611853922958,task4.py
k,u,,184,1611853922958,task4.py
e,r,,184,1611853923053,task4.py
k,r,,185,1611853923053,task4.py
e,l,,185,1611853923640,task4.py
k,l,,186,1611853923641,task4.py
e,y,,186,1611853923771,task4.py
k,y,,187,1611853923771,task4.py
e, ,,187,1611853923820,task4.py
k, ,,188,1611853923820,task4.py
e,p,,188,1611853924393,task4.py
k,p,,189,1611853924393,task4.py
e,a,,189,1611853924580,task4.py
k,a,,190,1611853924581,task4.py
e,y,,190,1611853924671,task4.py
k,y,,191,1611853924671,task4.py
e, ,,191,1611853924759,task4.py
k, ,,192,1611853924759,task4.py
e,r,,192,1611853924969,task4.py
k,r,,193,1611853924969,task4.py
e,a,,193,1611853925034,task4.py
k,a,,194,1611853925035,task4.py
e,t,,194,1611853925311,task4.py
k,t,,195,1611853925312,task4.py
e,e,,195,1611853925352,task4.py
k,e,,196,1611853925353,task4.py
e,:,,196,1611853928340,task4.py
k,:,,197,1611853928340,task4.py
e, ,,197,1611853929377,task4.py
k, ,,198,1611853929377,task4.py
a,Up,,,1611853929654,task4.py
a,Right,,,1611853929823,task4.py
a,Right,,,1611853930345,task4.py
a,Right,,,1611853930375,task4.py
a,Right,,,1611853930407,task4.py
a,Right,,,1611853930437,task4.py
a,Right,,,1611853930466,task4.py
a,Right,,,1611853930498,task4.py
a,Right,,,1611853930526,task4.py
a,Right,,,1611853930559,task4.py
a,Right,,,1611853930589,task4.py
a,Right,,,1611853930620,task4.py
a,Right,,,1611853930653,task4.py
a,Right,,,1611853930822,task4.py
a,Right,,,1611853931029,task4.py
a,Right,,,1611853931232,task4.py
e, ,,152,1611853931471,task4.py
k, ,,153,1611853931472,task4.py
a,Enter,,,1611853933817,task4.py
e,"
",,203,1611853933828,task4.py
e,f,,203,1611853938111,task4.py
k,f,,204,1611853938111,task4.py
e,e,,204,1611853938222,task4.py
k,e,,205,1611853938230,task4.py
e,d,,205,1611853939436,task4.py
k,d,,206,1611853939437,task4.py
e,T,,206,1611853940818,task4.py
k,T,,207,1611853940819,task4.py
e,a,,207,1611853941359,task4.py
k,a,,208,1611853941359,task4.py
